,song,analysis_url,track_href,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,global,global_100,global_top,popularity
199,Wrecking Ball,https://api.spotify.com/v1/audio-analysis/6oDPg7fXW3Ug3KmbafrXzA,https://api.spotify.com/v1/tracks/6oDPg7fXW3Ug3KmbafrXzA,spotify:track:6oDPg7fXW3Ug3KmbafrXzA,Miley Cyrus,0.395,0.466,223240,0.40299999999999997,0.0,5,0.111,-6.142,1,0.0337,119.81,0.337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,63
200,Lose Yourself - Soundtrack Version,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,Eminem,0.00704,0.698,326467,0.732,0.000647,2,0.359,-4.522,1,0.266,171.43099999999995,0.0689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,79
201,Just Give Me a Reason,https://api.spotify.com/v1/audio-analysis/1qHaLcG3LOeh6ZB8vii5ZZ,https://api.spotify.com/v1/tracks/1qHaLcG3LOeh6ZB8vii5ZZ,spotify:track:1qHaLcG3LOeh6ZB8vii5ZZ,P!nk,0.34600000000000003,0.778,242733,0.547,0.000302,2,0.132,-7.273,1,0.0489,95.00200000000001,0.441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,57
202,Same Old Love,https://api.spotify.com/v1/audio-analysis/1BZG99C7Co1r6QUC3zaS59,https://api.spotify.com/v1/tracks/1BZG99C7Co1r6QUC3zaS59,spotify:track:1BZG99C7Co1r6QUC3zaS59,Selena Gomez,0.0236,0.6709999999999999,229080,0.596,0.0,11,0.228,-4.005,0,0.031,98.025,0.444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,70
203,Someone Like You,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,spotify:track:4kflIGfjdZJW4ot2ioixTB,Adele,0.892,0.5589999999999999,285040,0.33,0.0,9,0.0975,-8.251,1,0.0285,135.109,0.285,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,79
204,Cool Kids,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,spotify:track:13P5rwmk2EsoFRIz9UCeh9,Echosmith,0.0372,0.7190000000000001,237627,0.6709999999999999,8.21e-06,8,0.12,-6.279,1,0.0336,130.02700000000002,0.7859999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,72
205,Sing,https://api.spotify.com/v1/audio-analysis/6eLrCtqlpjroAkES2EHCx0,https://api.spotify.com/v1/tracks/6eLrCtqlpjroAkES2EHCx0,spotify:track:6eLrCtqlpjroAkES2EHCx0,Ed Sheeran,0.304,0.818,235382,0.67,1.22e-06,8,0.0601,-4.4510000000000005,0,0.0472,119.988,0.9390000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,45
206,The Nights,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,Avicii,0.0181,0.528,176658,0.852,0.0,6,0.242,-5.294,1,0.0435,126.012,0.647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,66
207,"Young, Wild & Free (feat. Bruno Mars)",https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,spotify:track:5HQVUIKwCEXpe7JIHyY734,Snoop Dogg,0.0525,0.715,207333,0.655,0.0,0,0.115,-6.425,1,0.13699999999999998,95.07799999999999,0.531,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,78
208,Call Me Maybe,https://api.spotify.com/v1/audio-analysis/6ol4ZSifr7r3Lb2a9L5ZAB,https://api.spotify.com/v1/tracks/6ol4ZSifr7r3Lb2a9L5ZAB,spotify:track:6ol4ZSifr7r3Lb2a9L5ZAB,Carly Rae Jepsen,0.0109,0.7809999999999999,193467,0.599,1.12e-06,7,0.109,-6.501,1,0.0436,120.053,0.608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,58
209,Little Talks,https://api.spotify.com/v1/audio-analysis/0uZ0orE84drZZzPKxCWSmR,https://api.spotify.com/v1/tracks/0uZ0orE84drZZzPKxCWSmR,spotify:track:0uZ0orE84drZZzPKxCWSmR,Of Monsters and Men,0.0234,0.455,267693,0.7859999999999999,0.0,1,0.145,-5.16,1,0.0338,103.17200000000001,0.41600000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,12
210,Lay It All On Me (feat. Ed Sheeran),https://api.spotify.com/v1/audio-analysis/6splO3UF8hSmK33y5fJTNk,https://api.spotify.com/v1/tracks/6splO3UF8hSmK33y5fJTNk,spotify:track:6splO3UF8hSmK33y5fJTNk,Rudimental,0.141,0.669,242440,0.747,0.0,6,0.185,-7.108,1,0.0428,122.531,0.483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,68
211,Here,https://api.spotify.com/v1/audio-analysis/1wYZZtamWTQAoj8B812uKQ,https://api.spotify.com/v1/tracks/1wYZZtamWTQAoj8B812uKQ,spotify:track:1wYZZtamWTQAoj8B812uKQ,Alessia Cara,0.0716,0.375,199453,0.8220000000000001,0.0,0,0.0694,-4.029,1,0.16699999999999998,123.363,0.353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,71
212,Dangerous Woman,https://api.spotify.com/v1/audio-analysis/7l94dyN2hX9c6wWcZQuOGJ,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,Ariana Grande,0.0499,0.672,235947,0.605,0.0,7,0.35700000000000004,-5.353,1,0.0378,134.015,0.297,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,73
213,Trumpets,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,spotify:track:5KONnBIQ9LqCxyeSPin26k,Jason Derulo,0.555,0.635,217419,0.691,0.0,0,0.09699999999999999,-4.862,1,0.258,82.14200000000002,0.638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,72
214,We Are Young (feat. Janelle Monáe) - feat. Janelle Monae,https://api.spotify.com/v1/audio-analysis/7a86XRg84qjasly9f6bPSD,https://api.spotify.com/v1/tracks/7a86XRg84qjasly9f6bPSD,spotify:track:7a86XRg84qjasly9f6bPSD,fun.,0.02,0.37799999999999995,250627,0.638,7.659999999999999e-05,10,0.0849,-5.5760000000000005,1,0.075,184.08599999999998,0.735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,70
215,Talking Body,https://api.spotify.com/v1/audio-analysis/2tpfxAXiI52znho4WE3XFA,https://api.spotify.com/v1/tracks/2tpfxAXiI52znho4WE3XFA,spotify:track:2tpfxAXiI52znho4WE3XFA,Tove Lo,0.106,0.735,238427,0.7609999999999999,0.0,4,0.0772,-5.459,0,0.0329,120.008,0.113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,9
216,Love The Way You Lie,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED,Eminem,0.25,0.647,263373,0.924,0.0,10,0.519,-4.957,1,0.33,173.96200000000005,0.614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,74
217,Turn Down for What,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,spotify:track:67awxiNHNyjMXhVgsHuIrs,DJ Snake,0.00107,0.818,213733,0.799,0.128,1,0.057,-4.1,0,0.156,100.014,0.0815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,74
218,This One's For You (feat. Zara Larsson) - Official Song UEFA EURO 2016,https://api.spotify.com/v1/audio-analysis/46NBoIAHrmR7qcUGCIFEjR,https://api.spotify.com/v1/tracks/46NBoIAHrmR7qcUGCIFEjR,spotify:track:46NBoIAHrmR7qcUGCIFEjR,David Guetta,0.0022,0.3670000000000001,207273,0.915,5.8099999999999996e-05,9,0.0905,-3.4560000000000004,0,0.0488,110.169,0.365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,73
219,I'm Yours,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA,Jason Mraz,0.595,0.6859999999999999,242187,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,0.718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,84
220,Black Widow,https://api.spotify.com/v1/audio-analysis/7pNC5ZIKtwUK0ReSpM3P9f,https://api.spotify.com/v1/tracks/7pNC5ZIKtwUK0ReSpM3P9f,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,Iggy Azalea,0.18100000000000002,0.741,209423,0.726,0.00018899999999999999,3,0.111,-3.77,0,0.14300000000000002,163.99099999999999,0.527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,66
221,Centuries,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,spotify:track:04aAxqtGp5pv12UXAg4pkq,Fall Out Boy,0.004,0.385,228360,0.866,0.0,4,0.111,-2.8169999999999997,0,0.0697,176.014,0.551,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,76
222,Wiggle (feat. Snoop Dogg),https://api.spotify.com/v1/audio-analysis/2sLwPnIP3CUVmIuHranJZU,https://api.spotify.com/v1/tracks/2sLwPnIP3CUVmIuHranJZU,spotify:track:2sLwPnIP3CUVmIuHranJZU,Jason Derulo,0.0802,0.6970000000000001,193296,0.621,0.0,9,0.162,-6.886,0,0.25,81.946,0.721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,63
223,I Really Like You,https://api.spotify.com/v1/audio-analysis/3O09PoBmmhotSUxLZfcRP0,https://api.spotify.com/v1/tracks/3O09PoBmmhotSUxLZfcRP0,spotify:track:3O09PoBmmhotSUxLZfcRP0,Carly Rae Jepsen,0.004370000000000001,0.621,205067,0.831,8.340000000000001e-05,5,0.17,-4.676,1,0.0435,122.072,0.589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,8
224,Stay High - Habits Remix,https://api.spotify.com/v1/audio-analysis/4J8WVHRtXM6SMgsF7qohXy,https://api.spotify.com/v1/tracks/4J8WVHRtXM6SMgsF7qohXy,spotify:track:4J8WVHRtXM6SMgsF7qohXy,Tove Lo,0.00101,0.736,258387,0.68,0.897,4,0.0922,-7.0360000000000005,0,0.0361,120.995,0.0802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,46
225,Just The Way You Are,https://api.spotify.com/v1/audio-analysis/24lMtPOCzP5g4hrg3NklLa,https://api.spotify.com/v1/tracks/24lMtPOCzP5g4hrg3NklLa,spotify:track:24lMtPOCzP5g4hrg3NklLa,Bruno Mars,0.0151,0.637,220733,0.843,0.0,5,0.0876,-5.412999999999999,1,0.0432,109.012,0.434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,26
226,We Can't Stop,https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH,https://api.spotify.com/v1/tracks/2y4lAQpi5VTNLu2ldeTdUH,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,Miley Cyrus,0.00882,0.613,231240,0.622,0.0,1,0.37,-5.794,0,0.0334,80.003,0.484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,78
227,Moves Like Jagger - Studio Recording From The Voice Performance,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,Maroon 5,0.0106,0.7140000000000001,201160,0.748,0.0,11,0.325,-4.471,0,0.0546,128.03,0.586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,70
228,You Know You Like It,https://api.spotify.com/v1/audio-analysis/57kR5SniQIbsbVoIjjOUDa,https://api.spotify.com/v1/tracks/57kR5SniQIbsbVoIjjOUDa,spotify:track:57kR5SniQIbsbVoIjjOUDa,DJ Snake,0.0113,0.426,247267,0.722,1.27e-06,5,0.262,-5.369,0,0.196,196.13299999999998,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,67
229,The A Team,https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,Ed Sheeran,0.669,0.642,258373,0.289,0.0,9,0.18,-9.918,1,0.0367,84.99600000000002,0.40700000000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,79
230,On Top Of The World,https://api.spotify.com/v1/audio-analysis/6KuHjfXHkfnIjdmcIvt9r0,https://api.spotify.com/v1/tracks/6KuHjfXHkfnIjdmcIvt9r0,spotify:track:6KuHjfXHkfnIjdmcIvt9r0,Imagine Dragons,0.0894,0.64,189840,0.924,3.92e-06,0,0.0971,-5.577000000000001,1,0.185,99.959,0.7759999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,68
231,Team,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,Lorde,0.151,0.696,193059,0.59,0.0,6,0.247,-7.428,1,0.0904,99.984,0.462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,68
232,I Need Your Love,https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/tracks/05SBRd4fXgn8FX7bf8BCAE,spotify:track:05SBRd4fXgn8FX7bf8BCAE,Calvin Harris,0.41,0.695,234507,0.8690000000000001,0.0,8,0.237,-5.066,1,0.0483,124.98899999999999,0.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,70
233,Controlla,https://api.spotify.com/v1/audio-analysis/4CpKEkdGbOJV51cSvx7SoG,https://api.spotify.com/v1/tracks/4CpKEkdGbOJV51cSvx7SoG,spotify:track:4CpKEkdGbOJV51cSvx7SoG,Drake,0.0962,0.747,245227,0.47700000000000004,0.0,10,0.114,-11.062000000000001,0,0.276,93.44,0.321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,72
234,Watch Me (Whip / Nae Nae),https://api.spotify.com/v1/audio-analysis/5RIVoVdkDLEygELLCniZFr,https://api.spotify.com/v1/tracks/5RIVoVdkDLEygELLCniZFr,spotify:track:5RIVoVdkDLEygELLCniZFr,Silentó,0.265,0.825,185131,0.77,0.0,8,0.33399999999999996,-8.508,1,0.134,139.982,0.965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,63
235,Don't Stop Believin',https://api.spotify.com/v1/audio-analysis/77NNZQSqzLNqh2A9JhLRkg,https://api.spotify.com/v1/tracks/77NNZQSqzLNqh2A9JhLRkg,spotify:track:77NNZQSqzLNqh2A9JhLRkg,Journey,0.25,0.491,248907,0.802,0.0,4,0.387,-7.106,1,0.0392,119.25,0.47200000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,78
236,Drunk in Love,https://api.spotify.com/v1/audio-analysis/5EmCpD8tUj78VW3kgaEjME,https://api.spotify.com/v1/tracks/5EmCpD8tUj78VW3kgaEjME,spotify:track:5EmCpD8tUj78VW3kgaEjME,Beyoncé,0.00969,0.589,323480,0.621,0.0010400000000000001,5,0.18100000000000002,-6.902,0,0.0468,140.03,0.401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,55
237,Geronimo,https://api.spotify.com/v1/audio-analysis/2Pavqy0vPxGilGe0IIetdP,https://api.spotify.com/v1/tracks/2Pavqy0vPxGilGe0IIetdP,spotify:track:2Pavqy0vPxGilGe0IIetdP,Sheppard,0.434,0.7070000000000001,218228,0.7709999999999999,0.0013,7,0.115,-6.275,1,0.0783,142.016,0.4370000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,63
238,Pumped Up Kicks,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,Foster The People,0.145,0.733,239600,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,0.965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,84
239,7/11,https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/tracks/02M6vucOvmRfMxTXDUwRXu,spotify:track:02M6vucOvmRfMxTXDUwRXu,Beyoncé,0.0128,0.747,213507,0.705,0.0,9,0.126,-5.1370000000000005,0,0.126,136.024,0.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,77
240,Classic,https://api.spotify.com/v1/audio-analysis/5x9VIW2fS21JMswOt6AORI,https://api.spotify.com/v1/tracks/5x9VIW2fS21JMswOt6AORI,spotify:track:5x9VIW2fS21JMswOt6AORI,MKTO,0.0353,0.713,175333,0.7809999999999999,0.0,1,0.155,-4.859,1,0.121,102.07799999999999,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,67
241,The Scientist,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,0.727,0.56,309600,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999995,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,True,False,85
242,Hide Away,https://api.spotify.com/v1/audio-analysis/2hsza71y54ABzmabyNDtM4,https://api.spotify.com/v1/tracks/2hsza71y54ABzmabyNDtM4,spotify:track:2hsza71y54ABzmabyNDtM4,Daya,0.222,0.884,192381,0.826,2.29e-06,11,0.0719,-3.6719999999999997,0,0.0854,94.99700000000001,0.466,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,14
243,One Call Away,https://api.spotify.com/v1/audio-analysis/7soJgKhQTO8hLP2JPRkL5O,https://api.spotify.com/v1/tracks/7soJgKhQTO8hLP2JPRkL5O,spotify:track:7soJgKhQTO8hLP2JPRkL5O,Charlie Puth,0.40299999999999997,0.667,194453,0.613,0.0,1,0.115,-5.353,1,0.0344,91.024,0.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,71
244,Payphone,https://api.spotify.com/v1/audio-analysis/0iyEaciAmtiv8xMkBg97Fy,https://api.spotify.com/v1/tracks/0iyEaciAmtiv8xMkBg97Fy,spotify:track:0iyEaciAmtiv8xMkBg97Fy,Maroon 5,0.021,0.745,231467,0.7559999999999999,0.0,4,0.35600000000000004,-4.749,1,0.0429,109.999,0.495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,56
245,Fix You,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,0.163,0.209,295533,0.418,0.00195,3,0.113,-8.74,1,0.0338,138.265,0.12300000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,82
246,Don't Mind,https://api.spotify.com/v1/audio-analysis/27PmvZoffODNFW2p7ehZTQ,https://api.spotify.com/v1/tracks/27PmvZoffODNFW2p7ehZTQ,spotify:track:27PmvZoffODNFW2p7ehZTQ,Kent Jones,0.0235,0.46399999999999997,198237,0.7709999999999999,0.0,8,0.063,-4.503,1,0.336,158.77700000000004,0.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,72
247,Ayo,https://api.spotify.com/v1/audio-analysis/0k6DnZMLoEUH8NGD5zh2SE,https://api.spotify.com/v1/tracks/0k6DnZMLoEUH8NGD5zh2SE,spotify:track:0k6DnZMLoEUH8NGD5zh2SE,Chris Brown,0.0399,0.823,225227,0.563,0.0,6,0.0851,-5.095,1,0.0443,98.031,0.682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,74
248,'Till I Collapse,https://api.spotify.com/v1/audio-analysis/4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS,spotify:track:4xkOaSrkexMciUUogZKVTS,Eminem,0.0757,0.5720000000000001,297893,0.853,0.0,1,0.0798,-3.2030000000000003,1,0.217,171.297,0.102,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,80
249,YOUTH,https://api.spotify.com/v1/audio-analysis/1cOyWWUr3oXJIxY0AjJEx9,https://api.spotify.com/v1/tracks/1cOyWWUr3oXJIxY0AjJEx9,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,Troye Sivan,0.0667,0.621,185194,0.743,0.0,7,0.0822,-4.398,1,0.0422,91.51,0.596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,71
250,I'm an Albatraoz,https://api.spotify.com/v1/audio-analysis/5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,AronChupa,0.601,0.883,166849,0.8170000000000001,0.00449,0,0.11,-5.414,1,0.235,128.078,0.595,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,74
251,All My Friends,https://api.spotify.com/v1/audio-analysis/6TaqooOXAEcijL6G1AWS2K,https://api.spotify.com/v1/tracks/6TaqooOXAEcijL6G1AWS2K,spotify:track:6TaqooOXAEcijL6G1AWS2K,Snakehips,0.11900000000000001,0.6890000000000001,229747,0.521,8.41e-05,0,0.10800000000000001,-5.845,1,0.132,95.055,0.17800000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,77
252,Perfect,https://api.spotify.com/v1/audio-analysis/3NLnwwAQbbFKcEcV8hDItk,https://api.spotify.com/v1/tracks/3NLnwwAQbbFKcEcV8hDItk,spotify:track:3NLnwwAQbbFKcEcV8hDItk,One Direction,0.0598,0.647,230333,0.823,0.0,2,0.11900000000000001,-5.231,1,0.0762,99.93299999999999,0.396,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,73
253,Like I'm Gonna Lose You,https://api.spotify.com/v1/audio-analysis/2YlZnw2ikdb837oKMKjBkW,https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,spotify:track:2YlZnw2ikdb837oKMKjBkW,Meghan Trainor,0.4,0.63,225053,0.53,0.0,0,0.177,-7.258999999999999,1,0.0434,108.038,0.41700000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,82
254,Viva La Vida,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,0.0941,0.485,242373,0.619,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,0.41600000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,79
255,Love Myself,https://api.spotify.com/v1/audio-analysis/4Y6IdA3e4wwLrbKHDjufaC,https://api.spotify.com/v1/tracks/4Y6IdA3e4wwLrbKHDjufaC,spotify:track:4Y6IdA3e4wwLrbKHDjufaC,Hailee Steinfeld,0.0029,0.616,218773,0.765,0.0,0,0.149,-6.75,0,0.078,122.916,0.34299999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,11
256,Mr. Brightside,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,The Killers,0.00108,0.33,222587,0.9359999999999999,0.0,1,0.0926,-3.66,1,0.0917,148.112,0.23399999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,True,False,80
257,Passionfruit,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,Drake,0.304,0.804,298941,0.45899999999999996,0.0862,11,0.11,-11.556,1,0.039,111.963,0.3720000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,True,False,82
258,Broccoli,https://api.spotify.com/v1/audio-analysis/0qy5D3OJre7SPJNMOL9I71,https://api.spotify.com/v1/tracks/0qy5D3OJre7SPJNMOL9I71,spotify:track:0qy5D3OJre7SPJNMOL9I71,DRAM,0.23600000000000002,0.8859999999999999,225205,0.525,0.0,8,0.057,-7.39,1,0.132,145.99,0.708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,74
259,My Way,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,0.0935,0.8190000000000001,219160,0.9129999999999999,3.72e-05,4,0.161,-3.0589999999999997,0,0.0427,119.98899999999999,0.536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,True,False,81
260,Galway Girl,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,Ed Sheeran,0.0735,0.624,170827,0.8759999999999999,0.0,9,0.327,-3.3739999999999997,1,0.1,99.943,0.7809999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,False,87
261,Close,https://api.spotify.com/v1/audio-analysis/3lSDIJ2abCrOdDJ6pshUap,https://api.spotify.com/v1/tracks/3lSDIJ2abCrOdDJ6pshUap,spotify:track:3lSDIJ2abCrOdDJ6pshUap,Nick Jonas,0.258,0.667,234213,0.624,0.0,6,0.145,-5.397,0,0.0698,124.012,0.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,72
262,Midnight City,https://api.spotify.com/v1/audio-analysis/36lqt57OHqk48BVFzPDEKt,https://api.spotify.com/v1/tracks/36lqt57OHqk48BVFzPDEKt,spotify:track:36lqt57OHqk48BVFzPDEKt,M83,0.0191,0.521,243960,0.752,0.0,11,0.0682,-5.374,0,0.0369,105.051,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,11
