,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,song,artist,genre
66,0.687,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,0.492,251034,0.275,7vRriwrloYVaoAe3a9wJHe,0.0,6,0.101,-13.4,0,0.3,92.6,4,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18,84,"i hate u, i love u (feat. olivia o'brien)",gnash,r&b
67,0.0291,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,0.641,258343,0.922,3bidbhpOYeV4knp8AIu8Xn,0.0,2,0.0862,-4.457,1,0.0786,146.078,4,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,audio_features,spotify:track:3bidbhpOYeV4knp8AIu8Xn,0.847,83,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,rap
68,0.0373,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,0.65,226160,0.728,1pKeFVVUOPjFsOABub0OaV,0.0,6,0.328,-5.914,0,0.232,159.167,4,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,audio_features,spotify:track:1pKeFVVUOPjFsOABub0OaV,0.619,77,Side To Side,Ariana Grande,pop
69,0.455,https://api.spotify.com/v1/audio-analysis/2mCF8L0brIs88eH6Kf2h9p,0.56,212424,0.592,2mCF8L0brIs88eH6Kf2h9p,0.0,9,0.297,-6.951,1,0.0544,112.684,4,https://api.spotify.com/v1/tracks/2mCF8L0brIs88eH6Kf2h9p,audio_features,spotify:track:2mCF8L0brIs88eH6Kf2h9p,0.564,71,Fast Car,Jonas Blue,electronic
70,0.198,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,0.627,220293,0.812,3a1lNhkSLSkpJE4MSHpDu9,0.0,6,0.212,-4.215,1,0.0358,123.071,4,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,audio_features,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,0.504,87,Congratulations,Post Malone,rap
71,0.162,https://api.spotify.com/v1/audio-analysis/0am001WwFBVGDGLwRh3ixi,0.799,227833,0.586,0am001WwFBVGDGLwRh3ixi,2.03e-06,11,0.193,-6.735,1,0.0377,120.97,4,https://api.spotify.com/v1/tracks/0am001WwFBVGDGLwRh3ixi,audio_features,spotify:track:0am001WwFBVGDGLwRh3ixi,0.549,58,Rather Be (feat. Jess Glynne),Clean Bandit,electronic
72,0.0435,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,0.713,226739,0.802,3vv9phIu6Y1vX3jcqaGz5Z,0.00377,4,0.309,-7.055,1,0.0561,100.001,4,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,audio_features,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.343,78,Roses,The Chainsmokers,house
73,0.117,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,0.584,202747,0.7,0PDUDa38GO8lMxLCRc4lL1,0.0,11,0.0939,-4.275,1,0.0456,124.944,4,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,audio_features,spotify:track:0PDUDa38GO8lMxLCRc4lL1,0.438,79,PILLOWTALK,ZAYN,r&b
74,0.23,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,0.499,175200,0.73,3LlAyCYU26dvFZBDUIMb7a,0.00018,3,0.378,-2.831,1,0.0367,90.058,4,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,audio_features,spotify:track:3LlAyCYU26dvFZBDUIMb7a,0.381,75,Demons,Imagine Dragons,rock
75,0.0185,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,0.636,219043,0.815,5tf1VVWniHgryyumXyJM7w,0.0,5,0.163,-5.098,0,0.0581,123.063,4,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,audio_features,spotify:track:5tf1VVWniHgryyumXyJM7w,0.636,79,Sugar (feat. Francesco Yates),Robin Schulz,electronic
76,0.0969,https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv,0.774,211475,0.626,4iLqG9SeJSnt0cSPICSjxv,3.12e-05,3,0.0848,-4.432,0,0.0432,100.041,4,https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv,audio_features,spotify:track:4iLqG9SeJSnt0cSPICSjxv,0.777,90,Attention,Charlie Puth,pop
77,0.0244,https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ,0.746,222093,0.873,2d8JP84HNLKhmd6IYOoupQ,0.0,7,0.354,-3.803,1,0.128,148.075,4,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,audio_features,spotify:track:2d8JP84HNLKhmd6IYOoupQ,0.817,76,Trap Queen,Fetty Wap,rap
78,0.39,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,0.712,181880,0.62,4Ce37cRWvM1vIGGynKcs22,0.0,4,0.0994,-4.187,1,0.0888,99.953,4,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,audio_features,spotify:track:4Ce37cRWvM1vIGGynKcs22,0.494,77,Starving,Hailee Steinfeld,pop
79,0.427,https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt,0.768,269187,0.813,5GXAXm5YOmYT0kL5jHvYBt,0.0,0,0.102,-5.94,0,0.128,92.994,4,https://api.spotify.com/v1/tracks/5GXAXm5YOmYT0kL5jHvYBt,audio_features,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,0.579,72,I Feel It Coming,The Weeknd,rap
80,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168,96,Perfect,Ed Sheeran,pop
81,0.00782,https://api.spotify.com/v1/audio-analysis/5VnDkUNyX6u5Sk0yZiP8XB,0.604,187147,0.826,5VnDkUNyX6u5Sk0yZiP8XB,0.15,0,0.154,-4.804,1,0.0434,167.985,4,https://api.spotify.com/v1/tracks/5VnDkUNyX6u5Sk0yZiP8XB,audio_features,spotify:track:5VnDkUNyX6u5Sk0yZiP8XB,0.241,83,Thunder,Imagine Dragons,rock
82,0.0164,https://api.spotify.com/v1/audio-analysis/4ipnJyDU3Lq15qBAYNqlqK,0.535,189440,0.678,4ipnJyDU3Lq15qBAYNqlqK,1.31e-05,11,0.128,-4.906,0,0.0998,102.681,4,https://api.spotify.com/v1/tracks/4ipnJyDU3Lq15qBAYNqlqK,audio_features,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,0.287,83,Mi Gente,J Balvin,latino
83,0.00389,https://api.spotify.com/v1/audio-analysis/4QRZirU4s1f30iDHzuKncj,0.516,249693,0.806,4QRZirU4s1f30iDHzuKncj,0.000674,2,0.115,-5.133,1,0.0538,124.118,4,https://api.spotify.com/v1/tracks/4QRZirU4s1f30iDHzuKncj,audio_features,spotify:track:4QRZirU4s1f30iDHzuKncj,0.577,56,Wake Me Up,Avicii,electronic
84,0.408,https://api.spotify.com/v1/audio-analysis/2sNvitW3TxiTeC9xT9f2ZZ,0.486,273684,0.652,2sNvitW3TxiTeC9xT9f2ZZ,6.63e-05,11,0.077,-7.226,0,0.052,113.055,4,https://api.spotify.com/v1/tracks/2sNvitW3TxiTeC9xT9f2ZZ,audio_features,spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,0.391,33,Firestone,Kygo,electronic
85,0.238,https://api.spotify.com/v1/audio-analysis/6uBhi9gBXWjanegOb2Phh0,0.457,210091,0.627,6uBhi9gBXWjanegOb2Phh0,0.0,5,0.116,-5.091,0,0.111,101.384,4,https://api.spotify.com/v1/tracks/6uBhi9gBXWjanegOb2Phh0,audio_features,spotify:track:6uBhi9gBXWjanegOb2Phh0,0.554,80,Stay (with Alessia Cara),Zedd,electronic
86,0.107,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,0.688,191600,0.325,1Tt4sE4pXi57mTD1GCzsqm,0.0,5,0.0837,-8.083,0,0.251,110.888,4,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,audio_features,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,0.275,76,Needed Me,Rihanna,r&b
87,0.431,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,0.484,204280,0.731,3JvrhDOgAt6p7K8mDyZwRd,0.0,1,0.151,-6.694,1,0.0379,101.654,4,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,audio_features,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,0.51,79,Riptide,Vance Joy,indie
88,0.291,https://api.spotify.com/v1/audio-analysis/3RkvscbM4aNbELiQf7PJwn,0.662,233293,0.757,3RkvscbM4aNbELiQf7PJwn,0.0,5,0.0885,-6.818,0,0.144,159.945,4,https://api.spotify.com/v1/tracks/3RkvscbM4aNbELiQf7PJwn,audio_features,spotify:track:3RkvscbM4aNbELiQf7PJwn,0.962,26,"Happy - From ""Despicable Me 2""",Pharrell Williams,hip hop
89,0.0243,https://api.spotify.com/v1/audio-analysis/15vzANxN8G9wWfwAJLLMCg,0.646,221520,0.644,15vzANxN8G9wWfwAJLLMCg,0.0,2,0.0888,-6.763,1,0.031,99.999,4,https://api.spotify.com/v1/tracks/15vzANxN8G9wWfwAJLLMCg,audio_features,spotify:track:15vzANxN8G9wWfwAJLLMCg,0.251,82,Paris,The Chainsmokers,house
90,0.0175,https://api.spotify.com/v1/audio-analysis/2bKhIGdMdcqCqQ2ZhSv5nE,0.564,220573,0.737,2bKhIGdMdcqCqQ2ZhSv5nE,0.0,9,0.054,-4.079,1,0.0414,104.764,4,https://api.spotify.com/v1/tracks/2bKhIGdMdcqCqQ2ZhSv5nE,audio_features,spotify:track:2bKhIGdMdcqCqQ2ZhSv5nE,0.211,17,Middle,DJ Snake,electronic
91,0.00906,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,0.775,207719,0.68,7oGZAicScQt96OAW4AruYy,0.0,0,0.109,-5.508,0,0.0629,114.025,4,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,audio_features,spotify:track:7oGZAicScQt96OAW4AruYy,0.656,79,Want to Want Me,Jason Derulo,rap
92,0.034,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,0.818,225983,0.803,6b8Be6ljOzmkOmFslEb23P,0.0,1,0.153,-4.282,1,0.0797,106.97,4,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,audio_features,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.632,84,24K Magic,Bruno Mars,pop
93,0.0102,https://api.spotify.com/v1/audio-analysis/3rOSwuTsUlJp0Pu0MkN8r8,0.833,204600,0.434,3rOSwuTsUlJp0Pu0MkN8r8,0.0219,2,0.165,-8.795,1,0.431,150.062,4,https://api.spotify.com/v1/tracks/3rOSwuTsUlJp0Pu0MkN8r8,audio_features,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,0.281,47,Mask Off,Future,rap
94,0.404,https://api.spotify.com/v1/audio-analysis/2PIvq1pGrUjY007X5y1UpM,0.664,252227,0.371,2PIvq1pGrUjY007X5y1UpM,0.0,2,0.0971,-5.959,0,0.0306,119.95,3,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM,audio_features,spotify:track:2PIvq1pGrUjY007X5y1UpM,0.429,76,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,rap
95,0.0512,https://api.spotify.com/v1/audio-analysis/1NtIMM4N0cFa1dNzN15chl,0.772,204347,0.78,1NtIMM4N0cFa1dNzN15chl,0.0,10,0.119,-4.288,0,0.108,124.988,4,https://api.spotify.com/v1/tracks/1NtIMM4N0cFa1dNzN15chl,audio_features,spotify:track:1NtIMM4N0cFa1dNzN15chl,0.719,81,Believer,Imagine Dragons,rock
96,0.0231,https://api.spotify.com/v1/audio-analysis/6De0lHrwBfPfrhorm9q1Xl,0.744,205715,0.804,6De0lHrwBfPfrhorm9q1Xl,0.0,1,0.0494,-6.327,1,0.0677,104.823,4,https://api.spotify.com/v1/tracks/6De0lHrwBfPfrhorm9q1Xl,audio_features,spotify:track:6De0lHrwBfPfrhorm9q1Xl,0.426,90,Me Rehúso,Danny Ocean,latino
97,0.0389,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,0.738,212640,0.868,22mek4IiqubGD9ctzxc69s,0.00171,11,0.388,-4.373,0,0.0731,122.003,4,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,audio_features,spotify:track:22mek4IiqubGD9ctzxc69s,0.336,77,How Deep Is Your Love,Calvin Harris,electronic
98,0.075,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,0.696,216409,0.817,6kex4EBAj0WHXDKZMEJaaF,0.0,1,0.187,-3.862,1,0.109,98.064,4,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.782,87,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,rap
99,0.155,https://api.spotify.com/v1/audio-analysis/4iZPNYqzI2L0uwuUKun7Aa,0.679,222801,0.662,4iZPNYqzI2L0uwuUKun7Aa,0.0,8,0.152,-6.069,0,0.174,99.879,4,https://api.spotify.com/v1/tracks/4iZPNYqzI2L0uwuUKun7Aa,audio_features,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,0.438,32,Stole the Show,Kygo,electronic
0,0.0604,https://api.spotify.com/v1/audio-analysis/2L6orAlH8tBhiFTumIfMyF,0.67,222041,0.838,2L6orAlH8tBhiFTumIfMyF,0.000611,0,0.159,-4.031,1,0.0362,104.998,4,https://api.spotify.com/v1/tracks/2L6orAlH8tBhiFTumIfMyF,audio_features,spotify:track:2L6orAlH8tBhiFTumIfMyF,0.717,75,Call on Me - Ryan Riback Remix,Starley,house
1,0.292,https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN,0.703,199387,0.789,0puf9yIluy9W0vpMEUoAnN,0.0,0,0.377,-3.423,0,0.0928,150.058,4,https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN,audio_features,spotify:track:0puf9yIluy9W0vpMEUoAnN,0.761,67,Bang Bang,Jessie J,r&b
2,0.356,https://api.spotify.com/v1/audio-analysis/0AKejOKlGdiB53QpwAeenO,0.777,214480,0.627,0AKejOKlGdiB53QpwAeenO,0.0,7,0.0956,-6.142,1,0.0792,100.054,4,https://api.spotify.com/v1/tracks/0AKejOKlGdiB53QpwAeenO,audio_features,spotify:track:0AKejOKlGdiB53QpwAeenO,0.444,34,Don't Wanna Know,Maroon 5,pop
3,0.00403,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,0.646,215672,0.587,5jrdCoLpJSvHHorevXBATy,0.0,6,0.145,-6.139,1,0.0528,131.932,4,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,audio_features,spotify:track:5jrdCoLpJSvHHorevXBATy,0.341,72,Dark Horse,Katy Perry,pop
4,0.0215,https://api.spotify.com/v1/audio-analysis/7b71WsDLb8gG0cSyDTFAEW,0.603,224507,0.861,7b71WsDLb8gG0cSyDTFAEW,0.043,4,0.1,-3.565,0,0.0325,127.962,4,https://api.spotify.com/v1/tracks/7b71WsDLb8gG0cSyDTFAEW,audio_features,spotify:track:7b71WsDLb8gG0cSyDTFAEW,0.72,25,Summer,Calvin Harris,electronic
5,0.00312,https://api.spotify.com/v1/audio-analysis/6WLS56xiRrXjSm9RSdL3zD,0.583,213428,0.732,6WLS56xiRrXjSm9RSdL3zD,9.86e-06,11,0.269,-5.728,0,0.0457,145.992,4,https://api.spotify.com/v1/tracks/6WLS56xiRrXjSm9RSdL3zD,audio_features,spotify:track:6WLS56xiRrXjSm9RSdL3zD,0.276,24,Never Forget You,Zara Larsson,electronic
6,0.638,https://api.spotify.com/v1/audio-analysis/5pY3ovFxbvAg7reGZjJQSp,0.641,299147,0.176,5pY3ovFxbvAg7reGZjJQSp,5.14e-06,6,0.252,-11.692,1,0.0349,76.031,4,https://api.spotify.com/v1/tracks/5pY3ovFxbvAg7reGZjJQSp,audio_features,spotify:track:5pY3ovFxbvAg7reGZjJQSp,0.297,33,I See Fire,Ed Sheeran,pop
7,0.078,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,0.681,214148,0.715,3gbBpTdY8lnQwqxNCcf795,0.0,9,0.275,-6.318,1,0.0388,127.429,4,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,audio_features,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.593,71,Pompeii,Bastille,rock
8,0.0219,https://api.spotify.com/v1/audio-analysis/5fnA9mkIfScSqHIpeDyvck,0.76,189399,0.886,5fnA9mkIfScSqHIpeDyvck,7.43e-06,9,0.623,-5.356,0,0.0258,123.002,4,https://api.spotify.com/v1/tracks/5fnA9mkIfScSqHIpeDyvck,audio_features,spotify:track:5fnA9mkIfScSqHIpeDyvck,0.78,67,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,French
9,0.0423,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,0.774,224840,0.756,6RtPijgfPKROxEzTHNRiDp,0.0,1,0.305,-4.995,1,0.0389,144.032,4,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,audio_features,spotify:track:6RtPijgfPKROxEzTHNRiDp,0.931,75,Rude,MAGIC!,pop
10,0.00701,https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA,0.578,199080,0.866,4kbj5MwxO1bq9wjT5g9HaA,0.0,1,0.257,-3.804,1,0.0619,128.038,4,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,audio_features,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,0.619,80,Shut Up and Dance,WALK THE MOON,indie
11,0.0215,https://api.spotify.com/v1/audio-analysis/6Knv6wdA0luoMUuuoYi2i1,0.688,192191,0.702,6Knv6wdA0luoMUuuoYi2i1,0.0,7,0.128,-4.792,0,0.0499,94.006,4,https://api.spotify.com/v1/tracks/6Knv6wdA0luoMUuuoYi2i1,audio_features,spotify:track:6Knv6wdA0luoMUuuoYi2i1,0.74,79,My House,Flo Rida,electronic
12,0.0295,https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS,0.581,204160,0.963,3cHyrEgdyYRjgJKSOiOtcS,0.0,11,0.139,-4.087,1,0.0981,129.992,4,https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,audio_features,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.788,76,Timber,Pitbull,latino
13,0.182,https://api.spotify.com/v1/audio-analysis/6NMNgWgEAzde5M8U3lc6FN,0.924,207813,0.543,6NMNgWgEAzde5M8U3lc6FN,0.0,9,0.103,-7.474,0,0.298,133.907,4,https://api.spotify.com/v1/tracks/6NMNgWgEAzde5M8U3lc6FN,audio_features,spotify:track:6NMNgWgEAzde5M8U3lc6FN,0.736,18,Fake Love,Drake,hip hop
14,0.0282,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,0.671,189127,0.916,0gb1J5UrTpzaU1s3nupgCd,0.00762,6,0.24,-4.014,0,0.0397,126.01,4,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,audio_features,spotify:track:0gb1J5UrTpzaU1s3nupgCd,0.803,77,No Money,Galantis,electronic
15,0.0225,https://api.spotify.com/v1/audio-analysis/2CPqh63wRVscbceKcPxwvv,0.632,183414,0.575,2CPqh63wRVscbceKcPxwvv,1.81e-06,5,0.104,-6.478,1,0.029,90.037,4,https://api.spotify.com/v1/tracks/2CPqh63wRVscbceKcPxwvv,audio_features,spotify:track:2CPqh63wRVscbceKcPxwvv,0.188,80,The Ocean,Mike Perry,electronic
16,0.554,https://api.spotify.com/v1/audio-analysis/0fioLzGM8ngbD1w6fMmm45,0.453,239317,0.496,0fioLzGM8ngbD1w6fMmm45,2.65e-05,5,0.0772,-5.785,1,0.0453,80.994,4,https://api.spotify.com/v1/tracks/0fioLzGM8ngbD1w6fMmm45,audio_features,spotify:track:0fioLzGM8ngbD1w6fMmm45,0.501,77,I'm Not The Only One,Sam Smith,pop
17,0.00713,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,0.551,268467,0.636,0FDzzruyVECATHXKHFs9eJ,0.00203,6,0.217,-7.125,1,0.0281,124.996,4,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,audio_features,spotify:track:0FDzzruyVECATHXKHFs9eJ,0.153,77,A Sky Full of Stars,Coldplay,rock
18,0.00453,https://api.spotify.com/v1/audio-analysis/4CGGIk81BvfCZiscwFP6t0,0.503,228361,0.692,4CGGIk81BvfCZiscwFP6t0,0.0,0,0.133,-5.836,1,0.202,102.604,4,https://api.spotify.com/v1/tracks/4CGGIk81BvfCZiscwFP6t0,audio_features,spotify:track:4CGGIk81BvfCZiscwFP6t0,0.208,68,Sex,Cheat Codes,electronic
19,0.0153,https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5,0.636,244453,0.728,2meEiZKWkiN28gITzFwQo5,1.46e-06,9,0.154,-5.871,1,0.0999,107.986,4,https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5,audio_features,spotify:track:2meEiZKWkiN28gITzFwQo5,0.384,75,Into You,Ariana Grande,pop
20,0.0865,https://api.spotify.com/v1/audio-analysis/3YlrH4ydAKkxuej6F4Nnkl,0.786,195561,0.69,3YlrH4ydAKkxuej6F4Nnkl,9.03e-05,3,0.238,-4.665,1,0.04,122.006,4,https://api.spotify.com/v1/tracks/3YlrH4ydAKkxuej6F4Nnkl,audio_features,spotify:track:3YlrH4ydAKkxuej6F4Nnkl,0.485,17,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,house
21,0.0232,https://api.spotify.com/v1/audio-analysis/66qlqxhEMpSHOzjRK4il0b,0.461,261154,0.834,66qlqxhEMpSHOzjRK4il0b,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,https://api.spotify.com/v1/tracks/66qlqxhEMpSHOzjRK4il0b,audio_features,spotify:track:66qlqxhEMpSHOzjRK4il0b,0.471,74,Castle on the Hill,Ed Sheeran,pop
22,0.0282,https://api.spotify.com/v1/audio-analysis/7EYWEwJyai7udNmqvRPsZM,0.412,214427,0.859,7EYWEwJyai7udNmqvRPsZM,0.00715,0,0.404,-4.095,0,0.0852,127.934,4,https://api.spotify.com/v1/tracks/7EYWEwJyai7udNmqvRPsZM,audio_features,spotify:track:7EYWEwJyai7udNmqvRPsZM,0.369,19,Blame,Calvin Harris,electronic
23,0.162,https://api.spotify.com/v1/audio-analysis/2wqaekenSQZm7hxQOYt8oE,0.725,247520,0.68,2wqaekenSQZm7hxQOYt8oE,2.13e-06,8,0.158,-5.465,1,0.0306,119.939,4,https://api.spotify.com/v1/tracks/2wqaekenSQZm7hxQOYt8oE,audio_features,spotify:track:2wqaekenSQZm7hxQOYt8oE,0.76,69,Am I Wrong,Nico & Vinz,house
24,0.00821,https://api.spotify.com/v1/audio-analysis/5Sf3GyLEAzJXxZ5mbCPXTu,0.829,208133,0.51,5Sf3GyLEAzJXxZ5mbCPXTu,0.0014,5,0.0829,-9.334,0,0.0369,119.993,4,https://api.spotify.com/v1/tracks/5Sf3GyLEAzJXxZ5mbCPXTu,audio_features,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,0.45,75,Waves - Robin Schulz Radio Edit,Mr. Probz,house
25,0.0476,https://api.spotify.com/v1/audio-analysis/0ifSeVGUr7py5GggttDhXw,0.811,188754,0.879,0ifSeVGUr7py5GggttDhXw,1.91e-06,9,0.109,-3.724,1,0.0514,134.064,4,https://api.spotify.com/v1/tracks/0ifSeVGUr7py5GggttDhXw,audio_features,spotify:track:0ifSeVGUr7py5GggttDhXw,0.962,70,All About That Bass,Meghan Trainor,r&b
26,0.000704,https://api.spotify.com/v1/audio-analysis/6N9ZOtguCnnrvwH7zD82WJ,0.657,190186,0.827,6N9ZOtguCnnrvwH7zD82WJ,0.00534,5,0.065,-4.036,1,0.0734,145.889,4,https://api.spotify.com/v1/tracks/6N9ZOtguCnnrvwH7zD82WJ,audio_features,spotify:track:6N9ZOtguCnnrvwH7zD82WJ,0.69,68,GDFR (feat. Sage The Gemini & Lookas),Flo Rida,electronic
27,0.106,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,0.616,190185,0.432,2dLLR6qlu5UJ5gk0dKz0h3,0.0,7,0.132,-9.546,1,0.133,84.778,4,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,audio_features,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,0.302,74,Royals,Lorde,pop
28,0.213,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,0.646,227267,0.823,7MmG8p0F9N3C4AXdK6o6Eb,0.0,2,0.322,-4.123,0,0.0394,128.035,4,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,audio_features,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,0.418,75,Outside,Calvin Harris,electronic
29,0.446,https://api.spotify.com/v1/audio-analysis/7qCAVkHWZkF44OzOUKf8Cr,0.628,205907,0.69,7qCAVkHWZkF44OzOUKf8Cr,0.0,8,0.112,-5.828,1,0.0511,179.911,4,https://api.spotify.com/v1/tracks/7qCAVkHWZkF44OzOUKf8Cr,audio_features,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,0.662,79,El Perdón,Nicky Jam,latino
30,0.13,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,0.794,291893,0.646,6fujklziTHa8uoM5OQSfIo,0.0,0,0.14,-6.235,1,0.0614,145.931,4,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,0.322,77,Black Beatles,Rae Sremmurd,hip hop
31,0.257,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj,0.573,230613,0.732,2P4OICZRVAQcYAV2JReRfj,0.0,6,0.172,-3.847,0,0.0498,128.074,4,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,audio_features,spotify:track:2P4OICZRVAQcYAV2JReRfj,0.617,68,Waiting For Love,Avicii,electronic
32,0.304,https://api.spotify.com/v1/audio-analysis/7x5xYW5W42OGPAdHUyyguy,0.509,227480,0.671,7x5xYW5W42OGPAdHUyyguy,0.0,1,0.0452,-5.709,1,0.0678,118.413,5,https://api.spotify.com/v1/tracks/7x5xYW5W42OGPAdHUyyguy,audio_features,spotify:track:7x5xYW5W42OGPAdHUyyguy,0.55,72,Locked Away,R. City,r&b
